sale_id,store_id,store_name,product_id,product_name,category,quantity,unit_price,amount,sale_time,date,hour,is_weekend,region,city
SA00001907,S010,星巴克(北京常通路第一咖啡店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-13 15:26:50,2024-12-13,15,0,北京,北京市
SA00001908,S010,星巴克(北京常通路第一咖啡店),P017,气致冷萃,冷萃,1,42,42,2024-12-14 09:30:05,2024-12-14,9,1,北京,北京市
SA00001909,S010,星巴克(北京常通路第一咖啡店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-14 15:43:44,2024-12-14,15,1,北京,北京市
SA00001910,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-14 14:05:41,2024-12-14,14,1,北京,北京市
SA00001911,S010,星巴克(北京常通路第一咖啡店),P002,拿铁,经典咖啡,1,32,32,2024-12-14 14:57:29,2024-12-14,14,1,北京,北京市
SA00001912,S010,星巴克(北京常通路第一咖啡店),P004,摩卡,经典咖啡,2,35,70,2024-12-14 08:05:20,2024-12-14,8,1,北京,北京市
SA00001913,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-14 15:15:45,2024-12-14,15,1,北京,北京市
SA00001914,S010,星巴克(北京常通路第一咖啡店),P010,摩卡星冰乐,星冰乐,2,36,72,2024-12-14 14:02:10,2024-12-14,14,1,北京,北京市
SA00001915,S010,星巴克(北京常通路第一咖啡店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-14 07:16:00,2024-12-14,7,1,北京,北京市
SA00001916,S010,星巴克(北京常通路第一咖啡店),P017,气致冷萃,冷萃,1,42,42,2024-12-14 07:21:55,2024-12-14,7,1,北京,北京市
SA00001917,S010,星巴克(北京常通路第一咖啡店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-14 08:01:16,2024-12-14,8,1,北京,北京市
SA00001918,S010,星巴克(北京常通路第一咖啡店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-14 13:33:22,2024-12-14,13,1,北京,北京市
SA00001919,S010,星巴克(北京常通路第一咖啡店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-14 08:12:39,2024-12-14,8,1,北京,北京市
SA00001920,S010,星巴克(北京常通路第一咖啡店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-14 08:07:40,2024-12-14,8,1,北京,北京市
SA00001921,S010,星巴克(北京常通路第一咖啡店),P019,樱花拿铁,特调饮品,2,38,76,2024-12-14 06:12:22,2024-12-14,6,1,北京,北京市
SA00001922,S010,星巴克(北京常通路第一咖啡店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-14 07:23:45,2024-12-14,7,1,北京,北京市
SA00001923,S010,星巴克(北京常通路第一咖啡店),P017,气致冷萃,冷萃,1,42,42,2024-12-15 07:51:56,2024-12-15,7,1,北京,北京市
SA00001924,S010,星巴克(北京常通路第一咖啡店),P017,气致冷萃,冷萃,1,42,42,2024-12-15 16:48:29,2024-12-15,16,1,北京,北京市
SA00001925,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-15 11:34:20,2024-12-15,11,1,北京,北京市
SA00001926,S010,星巴克(北京常通路第一咖啡店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-15 16:19:12,2024-12-15,16,1,北京,北京市
SA00001927,S010,星巴克(北京常通路第一咖啡店),P006,浓缩咖啡,经典咖啡,2,22,44,2024-12-15 09:42:33,2024-12-15,9,1,北京,北京市
SA00001928,S010,星巴克(北京常通路第一咖啡店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-15 22:25:56,2024-12-15,22,1,北京,北京市
SA00001929,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-15 09:25:36,2024-12-15,9,1,北京,北京市
SA00001930,S010,星巴克(北京常通路第一咖啡店),P007,馥芮白,经典咖啡,1,36,36,2024-12-16 18:56:24,2024-12-16,18,0,北京,北京市
SA00001931,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-16 08:43:34,2024-12-16,8,0,北京,北京市
SA00001932,S010,星巴克(北京常通路第一咖啡店),P017,气致冷萃,冷萃,2,42,84,2024-12-16 16:30:34,2024-12-16,16,0,北京,北京市
SA00001933,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-16 16:20:11,2024-12-16,16,0,北京,北京市
SA00001934,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-17 16:44:54,2024-12-17,16,0,北京,北京市
SA00001935,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-17 09:29:01,2024-12-17,9,0,北京,北京市
SA00001936,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,2,36,72,2024-12-17 09:36:48,2024-12-17,9,0,北京,北京市
SA00001937,S010,星巴克(北京常通路第一咖啡店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-17 18:53:58,2024-12-17,18,0,北京,北京市
SA00001938,S010,星巴克(北京常通路第一咖啡店),P007,馥芮白,经典咖啡,2,36,72,2024-12-17 08:39:27,2024-12-17,8,0,北京,北京市
SA00001939,S010,星巴克(北京常通路第一咖啡店),P009,焦糖星冰乐,星冰乐,2,36,72,2024-12-17 20:19:55,2024-12-17,20,0,北京,北京市
SA00001940,S010,星巴克(北京常通路第一咖啡店),P002,拿铁,经典咖啡,1,32,32,2024-12-18 07:46:08,2024-12-18,7,0,北京,北京市
SA00001941,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-18 10:05:56,2024-12-18,10,0,北京,北京市
SA00001942,S010,星巴克(北京常通路第一咖啡店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-18 09:13:29,2024-12-18,9,0,北京,北京市
SA00001943,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,3,34,102,2024-12-18 10:29:40,2024-12-18,10,0,北京,北京市
SA00001944,S010,星巴克(北京常通路第一咖啡店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-18 15:09:59,2024-12-18,15,0,北京,北京市
SA00001945,S010,星巴克(北京常通路第一咖啡店),P017,气致冷萃,冷萃,1,42,42,2024-12-18 14:50:00,2024-12-18,14,0,北京,北京市
SA00001946,S010,星巴克(北京常通路第一咖啡店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-18 06:54:55,2024-12-18,6,0,北京,北京市
SA00001947,S010,星巴克(北京常通路第一咖啡店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-18 10:18:56,2024-12-18,10,0,北京,北京市
SA00001948,S010,星巴克(北京常通路第一咖啡店),P004,摩卡,经典咖啡,1,35,35,2024-12-18 09:21:37,2024-12-18,9,0,北京,北京市
SA00001949,S010,星巴克(北京常通路第一咖啡店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-18 11:30:03,2024-12-18,11,0,北京,北京市
SA00001950,S010,星巴克(北京常通路第一咖啡店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-18 14:53:02,2024-12-18,14,0,北京,北京市
SA00001951,S010,星巴克(北京常通路第一咖啡店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-18 14:24:45,2024-12-18,14,0,北京,北京市
SA00001952,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,2,34,68,2024-12-19 19:50:58,2024-12-19,19,0,北京,北京市
SA00001953,S010,星巴克(北京常通路第一咖啡店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-19 17:58:43,2024-12-19,17,0,北京,北京市
SA00001954,S010,星巴克(北京常通路第一咖啡店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-19 09:58:25,2024-12-19,9,0,北京,北京市
SA00001955,S010,星巴克(北京常通路第一咖啡店),P017,气致冷萃,冷萃,1,42,42,2024-12-19 18:36:00,2024-12-19,18,0,北京,北京市
SA00001956,S010,星巴克(北京常通路第一咖啡店),P013,红茶拿铁,茶饮,2,32,64,2024-12-19 13:14:14,2024-12-19,13,0,北京,北京市
SA00001957,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-19 06:59:34,2024-12-19,6,0,北京,北京市
SA00001958,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-19 00:03:06,2024-12-19,0,0,北京,北京市
SA00001959,S010,星巴克(北京常通路第一咖啡店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-19 05:02:13,2024-12-19,5,0,北京,北京市
SA00001960,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-19 18:54:14,2024-12-19,18,0,北京,北京市
SA00001961,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-19 20:26:52,2024-12-19,20,0,北京,北京市
SA00001962,S010,星巴克(北京常通路第一咖啡店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-19 17:40:31,2024-12-19,17,0,北京,北京市
SA00001963,S010,星巴克(北京常通路第一咖啡店),P001,美式咖啡,经典咖啡,3,28,84,2024-12-19 15:08:57,2024-12-19,15,0,北京,北京市
SA00001964,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-20 14:23:38,2024-12-20,14,0,北京,北京市
SA00001965,S010,星巴克(北京常通路第一咖啡店),P013,红茶拿铁,茶饮,2,32,64,2024-12-20 19:45:14,2024-12-20,19,0,北京,北京市
SA00001966,S010,星巴克(北京常通路第一咖啡店),P017,气致冷萃,冷萃,1,42,42,2024-12-20 08:29:12,2024-12-20,8,0,北京,北京市
SA00001967,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-20 15:19:38,2024-12-20,15,0,北京,北京市
SA00001968,S010,星巴克(北京常通路第一咖啡店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-21 10:38:02,2024-12-21,10,1,北京,北京市
SA00001969,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-21 07:42:06,2024-12-21,7,1,北京,北京市
SA00001970,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-21 12:35:30,2024-12-21,12,1,北京,北京市
SA00001971,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-21 20:48:40,2024-12-21,20,1,北京,北京市
SA00001972,S010,星巴克(北京常通路第一咖啡店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-21 09:02:55,2024-12-21,9,1,北京,北京市
SA00001973,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,2,34,68,2024-12-21 08:28:59,2024-12-21,8,1,北京,北京市
SA00001974,S010,星巴克(北京常通路第一咖啡店),P006,浓缩咖啡,经典咖啡,2,22,44,2024-12-21 06:52:47,2024-12-21,6,1,北京,北京市
SA00001975,S010,星巴克(北京常通路第一咖啡店),P019,樱花拿铁,特调饮品,3,38,114,2024-12-21 07:40:20,2024-12-21,7,1,北京,北京市
SA00001976,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-21 16:14:14,2024-12-21,16,1,北京,北京市
SA00001977,S010,星巴克(北京常通路第一咖啡店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-21 13:10:40,2024-12-21,13,1,北京,北京市
SA00001978,S010,星巴克(北京常通路第一咖啡店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-21 19:45:21,2024-12-21,19,1,北京,北京市
SA00001979,S010,星巴克(北京常通路第一咖啡店),P004,摩卡,经典咖啡,1,35,35,2024-12-22 15:27:46,2024-12-22,15,1,北京,北京市
SA00001980,S010,星巴克(北京常通路第一咖啡店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-22 17:56:05,2024-12-22,17,1,北京,北京市
SA00001981,S010,星巴克(北京常通路第一咖啡店),P018,燕麦奶冷萃,冷萃,2,38,76,2024-12-22 08:39:54,2024-12-22,8,1,北京,北京市
SA00001982,S010,星巴克(北京常通路第一咖啡店),P007,馥芮白,经典咖啡,1,36,36,2024-12-22 06:44:30,2024-12-22,6,1,北京,北京市
SA00001983,S010,星巴克(北京常通路第一咖啡店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-22 16:45:16,2024-12-22,16,1,北京,北京市
SA00001984,S010,星巴克(北京常通路第一咖啡店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-22 09:15:25,2024-12-22,9,1,北京,北京市
SA00001985,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,2,30,60,2024-12-22 00:43:00,2024-12-22,0,1,北京,北京市
SA00001986,S010,星巴克(北京常通路第一咖啡店),P009,焦糖星冰乐,星冰乐,2,36,72,2024-12-22 08:43:30,2024-12-22,8,1,北京,北京市
SA00001987,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-22 16:35:23,2024-12-22,16,1,北京,北京市
SA00001988,S010,星巴克(北京常通路第一咖啡店),P013,红茶拿铁,茶饮,1,32,32,2024-12-22 09:04:08,2024-12-22,9,1,北京,北京市
SA00001989,S010,星巴克(北京常通路第一咖啡店),P007,馥芮白,经典咖啡,1,36,36,2024-12-22 13:35:47,2024-12-22,13,1,北京,北京市
SA00001990,S010,星巴克(北京常通路第一咖啡店),P010,摩卡星冰乐,星冰乐,2,36,72,2024-12-22 14:00:10,2024-12-22,14,1,北京,北京市
SA00001991,S010,星巴克(北京常通路第一咖啡店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-22 07:48:04,2024-12-22,7,1,北京,北京市
SA00001992,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-22 08:39:57,2024-12-22,8,1,北京,北京市
SA00001993,S010,星巴克(北京常通路第一咖啡店),P019,樱花拿铁,特调饮品,2,38,76,2024-12-22 09:11:16,2024-12-22,9,1,北京,北京市
SA00001994,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-23 03:11:23,2024-12-23,3,0,北京,北京市
SA00001995,S010,星巴克(北京常通路第一咖啡店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-23 00:44:48,2024-12-23,0,0,北京,北京市
SA00001996,S010,星巴克(北京常通路第一咖啡店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-23 12:31:26,2024-12-23,12,0,北京,北京市
SA00001997,S010,星巴克(北京常通路第一咖啡店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-23 10:16:46,2024-12-23,10,0,北京,北京市
SA00001998,S010,星巴克(北京常通路第一咖啡店),P002,拿铁,经典咖啡,3,32,96,2024-12-23 19:09:27,2024-12-23,19,0,北京,北京市
SA00001999,S010,星巴克(北京常通路第一咖啡店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-23 09:09:37,2024-12-23,9,0,北京,北京市
SA00002000,S010,星巴克(北京常通路第一咖啡店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-23 12:39:58,2024-12-23,12,0,北京,北京市
SA00002001,S010,星巴克(北京常通路第一咖啡店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-23 09:10:45,2024-12-23,9,0,北京,北京市
SA00002002,S010,星巴克(北京常通路第一咖啡店),P007,馥芮白,经典咖啡,1,36,36,2024-12-23 09:37:41,2024-12-23,9,0,北京,北京市
SA00002003,S010,星巴克(北京常通路第一咖啡店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-23 06:34:08,2024-12-23,6,0,北京,北京市
SA00002004,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,2,34,68,2024-12-24 09:49:05,2024-12-24,9,0,北京,北京市
SA00002005,S010,星巴克(北京常通路第一咖啡店),P002,拿铁,经典咖啡,3,32,96,2024-12-24 10:45:40,2024-12-24,10,0,北京,北京市
SA00002006,S010,星巴克(北京常通路第一咖啡店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-24 08:02:23,2024-12-24,8,0,北京,北京市
SA00002007,S010,星巴克(北京常通路第一咖啡店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-24 16:59:33,2024-12-24,16,0,北京,北京市
SA00002008,S010,星巴克(北京常通路第一咖啡店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-24 13:17:04,2024-12-24,13,0,北京,北京市
SA00002009,S010,星巴克(北京常通路第一咖啡店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-24 23:20:56,2024-12-24,23,0,北京,北京市
SA00002010,S010,星巴克(北京常通路第一咖啡店),P012,抹茶拿铁,茶饮,2,34,68,2024-12-24 13:44:01,2024-12-24,13,0,北京,北京市
SA00002011,S010,星巴克(北京常通路第一咖啡店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-24 17:19:53,2024-12-24,17,0,北京,北京市
SA00002012,S010,星巴克(北京常通路第一咖啡店),P002,拿铁,经典咖啡,1,32,32,2024-12-24 12:00:52,2024-12-24,12,0,北京,北京市
SA00002013,S010,星巴克(北京常通路第一咖啡店),P014,冰摇柠檬茶,茶饮,3,28,84,2024-12-24 13:40:58,2024-12-24,13,0,北京,北京市
SA00002014,S010,星巴克(北京常通路第一咖啡店),P013,红茶拿铁,茶饮,1,32,32,2024-12-24 09:17:04,2024-12-24,9,0,北京,北京市
SA00002015,S010,星巴克(北京常通路第一咖啡店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-24 17:44:54,2024-12-24,17,0,北京,北京市
SA00002016,S010,星巴克(北京常通路第一咖啡店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-25 11:19:06,2024-12-25,11,0,北京,北京市
SA00002017,S010,星巴克(北京常通路第一咖啡店),P006,浓缩咖啡,经典咖啡,2,22,44,2024-12-25 15:11:17,2024-12-25,15,0,北京,北京市
SA00002018,S010,星巴克(北京常通路第一咖啡店),P013,红茶拿铁,茶饮,1,32,32,2024-12-25 14:57:33,2024-12-25,14,0,北京,北京市
SA00002019,S010,星巴克(北京常通路第一咖啡店),P005,焦糖玛奇朵,经典咖啡,2,35,70,2024-12-25 14:14:54,2024-12-25,14,0,北京,北京市
SA00002020,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,3,34,102,2024-12-25 06:46:22,2024-12-25,6,0,北京,北京市
SA00002021,S010,星巴克(北京常通路第一咖啡店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-25 15:13:03,2024-12-25,15,0,北京,北京市
SA00002022,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,3,30,90,2024-12-25 10:57:13,2024-12-25,10,0,北京,北京市
SA00002023,S010,星巴克(北京常通路第一咖啡店),P004,摩卡,经典咖啡,1,35,35,2024-12-25 16:29:59,2024-12-25,16,0,北京,北京市
SA00002024,S010,星巴克(北京常通路第一咖啡店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-25 07:41:14,2024-12-25,7,0,北京,北京市
SA00002025,S010,星巴克(北京常通路第一咖啡店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-25 08:33:05,2024-12-25,8,0,北京,北京市
SA00002026,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-25 07:05:24,2024-12-25,7,0,北京,北京市
SA00002027,S010,星巴克(北京常通路第一咖啡店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-25 00:39:12,2024-12-25,0,0,北京,北京市
SA00002028,S010,星巴克(北京常通路第一咖啡店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-26 13:54:57,2024-12-26,13,0,北京,北京市
SA00002029,S010,星巴克(北京常通路第一咖啡店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-26 17:53:00,2024-12-26,17,0,北京,北京市
SA00002030,S010,星巴克(北京常通路第一咖啡店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-26 19:09:16,2024-12-26,19,0,北京,北京市
SA00002031,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,2,36,72,2024-12-26 18:25:56,2024-12-26,18,0,北京,北京市
SA00002032,S010,星巴克(北京常通路第一咖啡店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-26 08:54:36,2024-12-26,8,0,北京,北京市
SA00002033,S010,星巴克(北京常通路第一咖啡店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-26 20:21:09,2024-12-26,20,0,北京,北京市
SA00002034,S010,星巴克(北京常通路第一咖啡店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-26 14:45:02,2024-12-26,14,0,北京,北京市
SA00002035,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-26 16:14:17,2024-12-26,16,0,北京,北京市
SA00002036,S010,星巴克(北京常通路第一咖啡店),P002,拿铁,经典咖啡,1,32,32,2024-12-26 12:21:41,2024-12-26,12,0,北京,北京市
SA00002037,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-26 11:23:34,2024-12-26,11,0,北京,北京市
SA00002038,S010,星巴克(北京常通路第一咖啡店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-26 14:37:44,2024-12-26,14,0,北京,北京市
SA00002039,S010,星巴克(北京常通路第一咖啡店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-26 14:46:31,2024-12-26,14,0,北京,北京市
SA00002040,S010,星巴克(北京常通路第一咖啡店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-27 08:10:29,2024-12-27,8,0,北京,北京市
SA00002041,S010,星巴克(北京常通路第一咖啡店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-27 09:03:07,2024-12-27,9,0,北京,北京市
SA00002042,S010,星巴克(北京常通路第一咖啡店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-27 06:27:28,2024-12-27,6,0,北京,北京市
SA00002043,S010,星巴克(北京常通路第一咖啡店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-27 10:56:31,2024-12-27,10,0,北京,北京市
